calendar_date,julian_date,pot_ID,species,census,pendant_ID,table_ID,lightbulb_strength,factor,number_planted,number_germinated,soil_moisture
30/05/2021,150,44,Layia platyglossa,Greenhouse Temperature Experiment,15575,1,40,Low,40,9,14
30/05/2021,150,45,Layia platyglossa,Greenhouse Temperature Experiment,15575,1,40,Low,40,5,13
30/05/2021,150,46,Layia platyglossa,Greenhouse Temperature Experiment,15575,1,40,Low,40,17,22
30/05/2021,150,47,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,20,26
30/05/2021,150,48,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,3,23
30/05/2021,150,49,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,12,16
30/05/2021,150,50,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,9,17
30/05/2021,150,51,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,10,20
30/05/2021,150,52,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,3,27
30/05/2021,150,53,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,5,28
30/05/2021,150,54,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,6,21
30/05/2021,150,55,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,15,25
30/05/2021,150,56,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,8,16
30/05/2021,150,57,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,5,9
30/05/2021,150,58,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,2,20
30/05/2021,150,59,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,19
30/05/2021,150,60,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,3,17
30/05/2021,150,61,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,9,33
30/05/2021,150,62,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,6,29
30/05/2021,150,63,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,18,25
30/05/2021,150,64,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,4,21
30/05/2021,150,65,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,16,18
30/05/2021,150,66,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,8,20
30/05/2021,150,67,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,10,17
30/05/2021,150,68,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,9,18
30/05/2021,150,69,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,4,20
30/05/2021,150,70,Layia platyglossa,Greenhouse Temperature Experiment,15571,1,40,Low,40,18,25
30/05/2021,150,1,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,16,16
30/05/2021,150,2,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,24,29
30/05/2021,150,3,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,18,25
30/05/2021,150,4,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,12,20
30/05/2021,150,5,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,15,31
30/05/2021,150,6,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,13,21
30/05/2021,150,7,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,13,23
30/05/2021,150,8,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,8,9
30/05/2021,150,9,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,17,23
30/05/2021,150,10,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,17,30
30/05/2021,150,11,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,15,18
30/05/2021,150,12,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,14,20
30/05/2021,150,13,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,11,16
30/05/2021,150,14,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,9,16
30/05/2021,150,15,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,10,26
30/05/2021,150,16,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,7,11
30/05/2021,150,17,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,18,25
30/05/2021,150,18,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,20,19
30/05/2021,150,19,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,13,16
30/05/2021,150,20,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,24,23
30/05/2021,150,21,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,10,13
30/05/2021,150,22,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,8,12
30/05/2021,150,23,Layia platyglossa,Greenhouse Temperature Experiment,15585,2,60,Medium,40,9,13
30/05/2021,150,24,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,7,22
30/05/2021,150,25,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,13,18
30/05/2021,150,26,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,13,17
30/05/2021,150,27,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,16,24
30/05/2021,150,28,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,15,16
30/05/2021,150,29,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,7,27
30/05/2021,150,30,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,14,26
30/05/2021,150,31,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,6,28
30/05/2021,150,32,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,5,18
30/05/2021,150,33,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,4,19
30/05/2021,150,34,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,14,16
30/05/2021,150,35,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,13,23
30/05/2021,150,36,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,25,27
30/05/2021,150,37,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,16,15
30/05/2021,150,38,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,11,9
30/05/2021,150,39,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,9,19
30/05/2021,150,40,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,16,25
30/05/2021,150,41,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,7,15
30/05/2021,150,42,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,0,9
30/05/2021,150,43,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,5,30
30/05/2021,150,44,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,8,14
30/05/2021,150,45,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,9,22
30/05/2021,150,46,Layia platyglossa,Greenhouse Temperature Experiment,15583,2,60,Medium,40,5,11
30/05/2021,150,47,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,2,10
30/05/2021,150,48,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,1,9
30/05/2021,150,49,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,4,11
30/05/2021,150,50,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,10,9
30/05/2021,150,51,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,8,11
30/05/2021,150,52,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,3,9
30/05/2021,150,53,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,5,11
30/05/2021,150,54,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,1,13
30/05/2021,150,55,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,6,11
30/05/2021,150,56,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,14,20
30/05/2021,150,57,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,3,24
30/05/2021,150,58,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,6,12
30/05/2021,150,59,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,10,23
30/05/2021,150,60,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,8,34
30/05/2021,150,61,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,18,18
30/05/2021,150,62,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,19,10
30/05/2021,150,63,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,10,19
30/05/2021,150,64,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,6,21
30/05/2021,150,65,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,10,25
30/05/2021,150,66,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,20,20
30/05/2021,150,67,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,17,22
30/05/2021,150,68,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,18,30
30/05/2021,150,69,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,15,32
30/05/2021,150,70,Layia platyglossa,Greenhouse Temperature Experiment,15593,2,60,Medium,40,16,24
30/05/2021,150,1,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,16,25
30/05/2021,150,2,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,25,17
30/05/2021,150,3,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,14,16
30/05/2021,150,4,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,10,30
30/05/2021,150,5,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,16,24
30/05/2021,150,6,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,6,12
30/05/2021,150,7,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,0,7
30/05/2021,150,8,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,0,8
30/05/2021,150,9,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,2,10
30/05/2021,150,10,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,6,19
30/05/2021,150,11,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,15,22
30/05/2021,150,12,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,6,14
30/05/2021,150,13,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,2,18
30/05/2021,150,14,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,2,8
30/05/2021,150,15,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,13,13
30/05/2021,150,16,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,5,14
30/05/2021,150,17,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,9,14
30/05/2021,150,18,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,3,23
30/05/2021,150,19,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,2,15
30/05/2021,150,20,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,4,14
30/05/2021,150,21,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,8,18
30/05/2021,150,22,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,11,19
30/05/2021,150,23,Layia platyglossa,Greenhouse Temperature Experiment,15573,3,100,High,40,2,9
30/05/2021,150,24,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,15,24
30/05/2021,150,25,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,7,20
30/05/2021,150,26,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,2,13
30/05/2021,150,27,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,1,17
30/05/2021,150,28,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,0,8
30/05/2021,150,29,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,2,12
30/05/2021,150,30,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,14,8
30/05/2021,150,31,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,10,26
30/05/2021,150,32,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,0,17
30/05/2021,150,33,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,1,14
30/05/2021,150,34,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,0,11
30/05/2021,150,35,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,10,11
30/05/2021,150,36,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,2,16
30/05/2021,150,37,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,1,21
30/05/2021,150,38,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,1,14
30/05/2021,150,39,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,2,15
30/05/2021,150,40,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,5,16
30/05/2021,150,41,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,7,16
30/05/2021,150,42,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,1,20
30/05/2021,150,43,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,1,17
30/05/2021,150,44,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,1,14
30/05/2021,150,45,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,10,14
30/05/2021,150,46,Layia platyglossa,Greenhouse Temperature Experiment,15566,3,100,High,40,17,18
30/05/2021,150,47,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,9,27
30/05/2021,150,48,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,11,14
30/05/2021,150,49,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,3,31
30/05/2021,150,50,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,6,26
30/05/2021,150,51,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,2,24
30/05/2021,150,52,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,1,18
30/05/2021,150,53,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,1,17
30/05/2021,150,54,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,4,22
30/05/2021,150,55,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,10,28
30/05/2021,150,56,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,7,20
30/05/2021,150,57,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,1,23
30/05/2021,150,58,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,0,23
30/05/2021,150,59,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,0,11
30/05/2021,150,60,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,15,18
30/05/2021,150,61,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,4,22
30/05/2021,150,62,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,6,16
30/05/2021,150,63,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,0,12
30/05/2021,150,64,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,4,27
30/05/2021,150,65,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,14,12
30/05/2021,150,66,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,21,33
30/05/2021,150,67,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,20,24
30/05/2021,150,68,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,13,29
30/05/2021,150,69,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,7,27
30/05/2021,150,70,Layia platyglossa,Greenhouse Temperature Experiment,15574,3,100,High,40,8,27
04/06/2021,155,1,Salvia columbarie,Greenhouse Temperature Experiment,15598,1,40,Low,40,0,23
04/06/2021,155,2,Salvia columbarie,Greenhouse Temperature Experiment,15598,1,40,Low,40,0,20
04/06/2021,155,3,Salvia columbarie,Greenhouse Temperature Experiment,15598,1,40,Low,40,0,14
04/06/2021,155,4,Salvia columbarie,Greenhouse Temperature Experiment,15598,1,40,Low,40,0,22
04/06/2021,155,5,Salvia columbarie,Greenhouse Temperature Experiment,15598,1,40,Low,40,0,25
04/06/2021,155,6,Salvia columbarie,Greenhouse Temperature Experiment,15598,1,40,Low,40,0,20
04/06/2021,155,7,Salvia columbarie,Greenhouse Temperature Experiment,15598,1,40,Low,40,0,14
04/06/2021,155,8,Salvia columbarie,Greenhouse Temperature Experiment,15598,1,40,Low,40,0,14
04/06/2021,155,9,Salvia columbarie,Greenhouse Temperature Experiment,15598,1,40,Low,40,0,17
04/06/2021,155,10,Salvia columbarie,Greenhouse Temperature Experiment,15598,1,40,Low,40,0,23
04/06/2021,155,11,Salvia columbarie,Greenhouse Temperature Experiment,15598,1,40,Low,40,0,21
04/06/2021,155,12,Salvia columbarie,Greenhouse Temperature Experiment,15598,1,40,Low,40,0,24
04/06/2021,155,13,Salvia columbarie,Greenhouse Temperature Experiment,15598,1,40,Low,40,0,14
04/06/2021,155,14,Salvia columbarie,Greenhouse Temperature Experiment,15598,1,40,Low,40,0,24
04/06/2021,155,15,Salvia columbarie,Greenhouse Temperature Experiment,15598,1,40,Low,40,0,26
04/06/2021,155,16,Salvia columbarie,Greenhouse Temperature Experiment,15598,1,40,Low,40,0,25
04/06/2021,155,17,Salvia columbarie,Greenhouse Temperature Experiment,15598,1,40,Low,40,0,22
04/06/2021,155,18,Salvia columbarie,Greenhouse Temperature Experiment,15598,1,40,Low,40,0,21
04/06/2021,155,19,Salvia columbarie,Greenhouse Temperature Experiment,15598,1,40,Low,40,0,23
04/06/2021,155,20,Salvia columbarie,Greenhouse Temperature Experiment,15598,1,40,Low,40,0,20
04/06/2021,155,21,Salvia columbarie,Greenhouse Temperature Experiment,15598,1,40,Low,40,0,33
04/06/2021,155,22,Salvia columbarie,Greenhouse Temperature Experiment,15598,1,40,Low,40,0,27
04/06/2021,155,23,Salvia columbarie,Greenhouse Temperature Experiment,15598,1,40,Low,40,0,19
04/06/2021,155,24,Salvia columbarie,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,24
04/06/2021,155,25,Salvia columbarie,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,31
04/06/2021,155,26,Salvia columbarie,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,25
04/06/2021,155,27,Salvia columbarie,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,21
04/06/2021,155,28,Salvia columbarie,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,25
04/06/2021,155,29,Salvia columbarie,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,28
04/06/2021,155,30,Salvia columbarie,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,21
04/06/2021,155,31,Salvia columbarie,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,21
04/06/2021,155,32,Salvia columbarie,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,30
04/06/2021,155,33,Salvia columbarie,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,40
04/06/2021,155,34,Salvia columbarie,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,34
04/06/2021,155,35,Salvia columbarie,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,40
04/06/2021,155,36,Salvia columbarie,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,29
04/06/2021,155,37,Salvia columbarie,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,28
04/06/2021,155,38,Salvia columbarie,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,13
04/06/2021,155,39,Salvia columbarie,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,19
04/06/2021,155,40,Salvia columbarie,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,30
04/06/2021,155,41,Salvia columbarie,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,16
04/06/2021,155,42,Salvia columbarie,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,24
04/06/2021,155,43,Salvia columbarie,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,20
04/06/2021,155,44,Salvia columbarie,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,27
04/06/2021,155,45,Salvia columbarie,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,24
04/06/2021,155,46,Salvia columbarie,Greenhouse Temperature Experiment,15575,1,40,Low,40,0,27
04/06/2021,155,47,Salvia columbarie,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,26
04/06/2021,155,48,Salvia columbarie,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,29
04/06/2021,155,49,Salvia columbarie,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,27
04/06/2021,155,50,Salvia columbarie,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,30
04/06/2021,155,51,Salvia columbarie,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,19
04/06/2021,155,52,Salvia columbarie,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,37
04/06/2021,155,53,Salvia columbarie,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,22
04/06/2021,155,54,Salvia columbarie,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,32
04/06/2021,155,55,Salvia columbarie,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,28
04/06/2021,155,56,Salvia columbarie,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,25
04/06/2021,155,57,Salvia columbarie,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,39
04/06/2021,155,58,Salvia columbarie,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,25
04/06/2021,155,59,Salvia columbarie,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,39
04/06/2021,155,60,Salvia columbarie,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,36
04/06/2021,155,61,Salvia columbarie,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,26
04/06/2021,155,62,Salvia columbarie,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,12
04/06/2021,155,63,Salvia columbarie,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,17
04/06/2021,155,64,Salvia columbarie,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,26
04/06/2021,155,65,Salvia columbarie,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,25
04/06/2021,155,66,Salvia columbarie,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,36
04/06/2021,155,67,Salvia columbarie,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,19
04/06/2021,155,68,Salvia columbarie,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,20
04/06/2021,155,69,Salvia columbarie,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,22
04/06/2021,155,70,Salvia columbarie,Greenhouse Temperature Experiment,15571,1,40,Low,40,0,36
04/06/2021,155,1,Salvia columbarie,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,31
04/06/2021,155,2,Salvia columbarie,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,31
04/06/2021,155,3,Salvia columbarie,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,29
04/06/2021,155,4,Salvia columbarie,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,37
04/06/2021,155,5,Salvia columbarie,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,37
04/06/2021,155,6,Salvia columbarie,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,22
04/06/2021,155,7,Salvia columbarie,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,12
04/06/2021,155,8,Salvia columbarie,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,27
04/06/2021,155,9,Salvia columbarie,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,35
04/06/2021,155,10,Salvia columbarie,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,33
04/06/2021,155,11,Salvia columbarie,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,36
04/06/2021,155,12,Salvia columbarie,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,26
04/06/2021,155,13,Salvia columbarie,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,22
04/06/2021,155,14,Salvia columbarie,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,34
04/06/2021,155,15,Salvia columbarie,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,40
04/06/2021,155,16,Salvia columbarie,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,36
04/06/2021,155,17,Salvia columbarie,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,34
04/06/2021,155,18,Salvia columbarie,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,35
04/06/2021,155,19,Salvia columbarie,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,34
04/06/2021,155,20,Salvia columbarie,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,37
04/06/2021,155,21,Salvia columbarie,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,27
04/06/2021,155,22,Salvia columbarie,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,22
04/06/2021,155,23,Salvia columbarie,Greenhouse Temperature Experiment,15585,2,60,Medium,40,0,27
04/06/2021,155,24,Salvia columbarie,Greenhouse Temperature Experiment,15583,2,60,Medium,40,0,25
04/06/2021,155,25,Salvia columbarie,Greenhouse Temperature Experiment,15583,2,60,Medium,40,0,26
04/06/2021,155,26,Salvia columbarie,Greenhouse Temperature Experiment,15583,2,60,Medium,40,0,18
04/06/2021,155,27,Salvia columbarie,Greenhouse Temperature Experiment,15583,2,60,Medium,40,0,16
04/06/2021,155,28,Salvia columbarie,Greenhouse Temperature Experiment,15583,2,60,Medium,40,0,14
04/06/2021,155,29,Salvia columbarie,Greenhouse Temperature Experiment,15583,2,60,Medium,40,0,25
04/06/2021,155,30,Salvia columbarie,Greenhouse Temperature Experiment,15583,2,60,Medium,40,0,14
04/06/2021,155,31,Salvia columbarie,Greenhouse Temperature Experiment,15583,2,60,Medium,40,0,22
04/06/2021,155,32,Salvia columbarie,Greenhouse Temperature Experiment,15583,2,60,Medium,40,0,16
04/06/2021,155,33,Salvia columbarie,Greenhouse Temperature Experiment,15583,2,60,Medium,40,0,23
04/06/2021,155,34,Salvia columbarie,Greenhouse Temperature Experiment,15583,2,60,Medium,40,0,40
04/06/2021,155,35,Salvia columbarie,Greenhouse Temperature Experiment,15583,2,60,Medium,40,0,29
